Record Length,2.500000e+03,,  -0.000002400000,  -1.68000,
Sample Interval,2.000000e-09,,  -0.000002398000,  -1.66000,
Trigger Point,1.200000000000e+03,,  -0.000002396000,  -1.70000,
,,,  -0.000002394000,  -1.68000,
,,,  -0.000002392000,  -1.66000,
,,,  -0.000002390000,  -1.64000,
Source,CH1,,  -0.000002388000,  -1.70000,
Vertical Units,V,,  -0.000002386000,  -1.66000,
Vertical Scale,5.000000e-01,,  -0.000002384000,  -1.66000,
Vertical Offset,1.620000e+00,,  -0.000002382000,  -1.66000,
Horizontal Units,s,,  -0.000002380000,  -1.66000,
Horizontal Scale,5.000000e-07,,  -0.000002378000,  -1.68000,
Pt Fmt,Y,,  -0.000002376000,  -1.68000,
Yzero,0.000000e+00,,  -0.000002374000,  -1.66000,
Probe Atten,1.000000e+01,,  -0.000002372000,  -1.66000,
Model Number,TBS1202B-EDU,,  -0.000002370000,  -1.66000,
Serial Number,C011246,,  -0.000002368000,  -1.66000,
Firmware Version,FV:v4.0,,  -0.000002366000,  -1.68000,
,,,-00.000002364000,  -1.64000,
,,,-00.000002362000,  -1.66000,
,,,-00.000002360000,  -1.68000,
,,,-00.000002358000,  -1.66000,
,,,-00.000002356000,  -1.66000,
,,,-00.000002354000,  -1.68000,
,,,-00.000002352000,  -1.68000,
,,,-00.000002350000,  -1.66000,
,,,-00.000002348000,  -1.66000,
,,,-00.000002346000,  -1.68000,
,,,-00.000002344000,  -1.64000,
,,,-00.000002342000,  -1.66000,
,,,-00.000002340000,  -1.64000,
,,,-00.000002338000,  -1.68000,
,,,-00.000002336000,  -1.68000,
,,,-00.000002334000,  -1.68000,
,,,-00.000002332000,  -1.68000,
,,,-00.000002330000,  -1.66000,
,,,-00.000002328000,  -1.68000,
,,,-00.000002326000,  -1.66000,
,,,-00.000002324000,  -1.66000,
,,,-00.000002322000,  -1.68000,
,,,-00.000002320000,  -1.68000,
,,,-00.000002318000,  -1.68000,
,,,-00.000002316000,  -1.68000,
,,,-00.000002314000,  -1.66000,
,,,-00.000002312000,  -1.68000,
,,,-00.000002310000,  -1.68000,
,,,-00.000002308000,  -1.66000,
,,,-00.000002306000,  -1.68000,
,,,-00.000002304000,  -1.66000,
,,,-00.000002302000,  -1.66000,
,,,-00.000002300000,  -1.66000,
,,,-00.000002298000,  -1.66000,
,,,-00.000002296000,  -1.66000,
,,,-00.000002294000,  -1.68000,
,,,-00.000002292000,  -1.66000,
,,,-00.000002290000,  -1.66000,
,,,-00.000002288000,  -1.64000,
,,,-00.000002286000,  -1.68000,
,,,-00.000002284000,  -1.70000,
,,,-00.000002282000,  -1.66000,
,,,-00.000002280000,  -1.66000,
,,,-00.000002278000,  -1.66000,
,,,-00.000002276000,  -1.66000,
,,,-00.000002274000,  -1.66000,
,,,-00.000002272000,  -1.66000,
,,,-00.000002270000,  -1.66000,
,,,-00.000002268000,  -1.66000,
,,,-00.000002266000,  -1.66000,
,,,-00.000002264000,  -1.68000,
,,,-00.000002262000,  -1.68000,
,,,-00.000002260000,  -1.70000,
,,,-00.000002258000,  -1.66000,
,,,-00.000002256000,  -1.64000,
,,,-00.000002254000,  -1.68000,
,,,-00.000002252000,  -1.68000,
,,,-00.000002250000,  -1.66000,
,,,-00.000002248000,  -1.68000,
,,,-00.000002246000,  -1.68000,
,,,-00.000002244000,  -1.66000,
,,,-00.000002242000,  -1.66000,
,,,-00.000002240000,  -1.66000,
,,,-00.000002238000,  -1.64000,
,,,-00.000002236000,  -1.68000,
,,,-00.000002234000,  -1.66000,
,,,-00.000002232000,  -1.68000,
,,,-00.000002230000,  -1.68000,
,,,-00.000002228000,  -1.66000,
,,,-00.000002226000,  -1.66000,
,,,-00.000002224000,  -1.64000,
,,,-00.000002222000,  -1.66000,
,,,-00.000002220000,  -1.66000,
,,,-00.000002218000,  -1.68000,
,,,-00.000002216000,  -1.68000,
,,,-00.000002214000,  -1.66000,
,,,-00.000002212000,  -1.64000,
,,,-00.000002210000,  -1.66000,
,,,-00.000002208000,  -1.66000,
,,,-00.000002206000,  -1.66000,
,,,-00.000002204000,  -1.68000,
,,,-00.000002202000,  -1.66000,
,,,-00.000002200000,  -1.66000,
,,,-00.000002198000,  -1.66000,
,,,-00.000002196000,  -1.68000,
,,,-00.000002194000,  -1.66000,
,,,-00.000002192000,  -1.66000,
,,,-00.000002190000,  -1.68000,
,,,-00.000002188000,  -1.66000,
,,,-00.000002186000,  -1.66000,
,,,-00.000002184000,  -1.68000,
,,,-00.000002182000,  -1.68000,
,,,-00.000002180000,  -1.68000,
,,,-00.000002178000,  -1.68000,
,,,-00.000002176000,  -1.68000,
,,,-00.000002174000,  -1.66000,
,,,-00.000002172000,  -1.66000,
,,,-00.000002170000,  -1.66000,
,,,-00.000002168000,  -1.68000,
,,,-00.000002166000,  -1.64000,
,,,-00.000002164000,  -1.66000,
,,,-00.000002162000,  -1.70000,
,,,-00.000002160000,  -1.66000,
,,,-00.000002158000,  -1.64000,
,,,-00.000002156000,  -1.66000,
,,,-00.000002154000,  -1.68000,
,,,-00.000002152000,  -1.68000,
,,,-00.000002150000,  -1.64000,
,,,-00.000002148000,  -1.66000,
,,,-00.000002146000,  -1.66000,
,,,-00.000002144000,  -1.68000,
,,,-00.000002142000,  -1.66000,
,,,-00.000002140000,  -1.66000,
,,,-00.000002138000,  -1.68000,
,,,-00.000002136000,  -1.66000,
,,,-00.000002134000,  -1.68000,
,,,-00.000002132000,  -1.66000,
,,,-00.000002130000,  -1.68000,
,,,-00.000002128000,  -1.66000,
,,,-00.000002126000,  -1.66000,
,,,-00.000002124000,  -1.66000,
,,,-00.000002122000,  -1.66000,
,,,-00.000002120000,  -1.68000,
,,,-00.000002118000,  -1.66000,
,,,-00.000002116000,  -1.68000,
,,,-00.000002114000,  -1.68000,
,,,-00.000002112000,  -1.66000,
,,,-00.000002110000,  -1.68000,
,,,-00.000002108000,  -1.66000,
,,,-00.000002106000,  -1.64000,
,,,-00.000002104000,  -1.68000,
,,,-00.000002102000,  -1.66000,
,,,-00.000002100000,  -1.66000,
,,,-00.000002098000,  -1.66000,
,,,-00.000002096000,  -1.68000,
,,,-00.000002094000,  -1.66000,
,,,-00.000002092000,  -1.68000,
,,,-00.000002090000,  -1.68000,
,,,-00.000002088000,  -1.64000,
,,,-00.000002086000,  -1.66000,
,,,-00.000002084000,  -1.66000,
,,,-00.000002082000,  -1.68000,
,,,-00.000002080000,  -1.66000,
,,,-00.000002078000,  -1.64000,
