Record Length,2.500000e+03,,  -0.000000172000,  -1.20000,
Sample Interval,4.000000e-10,,  -0.000000171600,  -1.12000,
Trigger Point,4.300000000000e+02,,  -0.000000171200,  -1.12000,
,,,  -0.000000170800,  -1.12000,
,,,  -0.000000170400,  -1.12000,
,,,  -0.000000170000,  -1.12000,
Source,CH1,,  -0.000000169600,  -1.12000,
Vertical Units,V,,  -0.000000169200,  -1.12000,
Vertical Scale,2.000000e+00,,  -0.000000168800,  -1.04000,
Vertical Offset,1.440000e+00,,  -0.000000168400,  -1.04000,
Horizontal Units,s,,  -0.000000168000,  -1.04000,
Horizontal Scale,1.000000e-07,,  -0.000000167600,  -1.12000,
Pt Fmt,Y,,  -0.000000167200,  -1.12000,
Yzero,0.000000e+00,,  -0.000000166800,  -1.12000,
Probe Atten,1.000000e+01,,  -0.000000166400,  -1.12000,
Model Number,TBS1202B-EDU,,  -0.000000166000,  -1.12000,
Serial Number,C011246,,  -0.000000165600,  -1.04000,
Firmware Version,FV:v4.0,,  -0.000000165200,  -1.04000,
,,,-00.000000164800,  -1.04000,
,,,-00.000000164400,  -1.12000,
,,,-00.000000164000,  -1.12000,
,,,-00.000000163600,  -1.12000,
,,,-00.000000163200,  -1.12000,
,,,-00.000000162800,  -1.04000,
,,,-00.000000162400,  -1.12000,
,,,-00.000000162000,  -1.20000,
,,,-00.000000161600,  -1.12000,
,,,-00.000000161200,  -1.12000,
,,,-00.000000160800,  -1.12000,
,,,-00.000000160400,  -1.12000,
,,,-00.000000160000,  -1.12000,
,,,-00.000000159600,  -1.12000,
,,,-00.000000159200,  -1.04000,
,,,-00.000000158800,  -1.04000,
,,,-00.000000158400,  -1.12000,
,,,-00.000000158000,  -1.12000,
,,,-00.000000157600,  -1.04000,
,,,-00.000000157200,  -1.12000,
,,,-00.000000156800,  -1.12000,
,,,-00.000000156400,  -1.12000,
,,,-00.000000156000,  -1.12000,
,,,-00.000000155600,  -1.12000,
,,,-00.000000155200,  -1.12000,
,,,-00.000000154800,  -1.12000,
,,,-00.000000154400,  -1.12000,
,,,-00.000000154000,  -1.04000,
,,,-00.000000153600,  -1.12000,
,,,-00.000000153200,  -1.12000,
,,,-00.000000152800,  -1.04000,
,,,-00.000000152400,  -1.04000,
,,,-00.000000152000,  -1.12000,
,,,-00.000000151600,  -1.20000,
,,,-00.000000151200,  -1.12000,
,,,-00.000000150800,  -1.04000,
,,,-00.000000150400,  -1.12000,
,,,-00.000000150000,  -1.12000,
,,,-00.000000149600,  -1.12000,
,,,-00.000000149200,  -1.12000,
,,,-00.000000148800,  -1.04000,
,,,-00.000000148400,  -1.12000,
,,,-00.000000148000,  -1.12000,
,,,-00.000000147600,  -1.12000,
,,,-00.000000147200,  -1.12000,
,,,-00.000000146800,  -1.12000,
,,,-00.000000146400,  -1.12000,
,,,-00.000000146000,  -1.12000,
,,,-00.000000145600,  -1.12000,
,,,-00.000000145200,  -1.12000,
,,,-00.000000144800,  -1.12000,
,,,-00.000000144400,  -1.12000,
,,,-00.000000144000,  -1.12000,
,,,-00.000000143600,  -1.12000,
,,,-00.000000143200,  -1.04000,
,,,-00.000000142800,  -1.04000,
,,,-00.000000142400,  -1.04000,
,,,-00.000000142000,  -1.04000,
,,,-00.000000141600,  -1.12000,
,,,-00.000000141200,  -1.12000,
,,,-00.000000140800,  -1.04000,
,,,-00.000000140400,  -1.12000,
,,,-00.000000140000,  -1.12000,
,,,-00.000000139600,  -1.12000,
,,,-00.000000139200,  -1.12000,
,,,-00.000000138800,  -1.12000,
